"","opa_account_num","Parcel_Id","address","MUSA_ID"
"35748","881445450","028S220211","2001%20S%2059TH%20ST","MUSA_2460_2020"
"35749","OPA IS ZERO LENGTH","143N140329","1725%20W%20GODFREY%20AV","MUSA_2461_2020"
"35750","OPA IS ZERO LENGTH","0LENGTH","642%20N%2041ST%20ST","MUSA_2462_2020"
"35751","322053901","029N040146","2153%20N%2021ST%20ST","MUSA_2463_2020"
"35752","344306600","068N170201","660%20N%2065TH%20ST","MUSA_2464_2020"
"35753","881014610","0LENGTH","9%20N%209TH%20ST","MUSA_2465_2020"
"35754","551246700","136N140305","3231%20GLENVIEW%20ST","MUSA_2466_2020"
"35755","192261500","036N140053","2909%20N%20FAIRHILL%20ST","MUSA_2467_2020"
"35756","033151000","025S040172","5813%20COBBS CREEK%20PKWY","MUSA_2468_2020"
"35757","OPA IS ZERO LENGTH","0LENGTH","411%20OREGON%20AV","MUSA_2469_2020"
"35758","561234000","118N130142","7710%20RICHARD%20ST","MUSA_2470_2020"
"35759","057159700","008N190088","1003%20N%206TH%20ST","MUSA_2471_2020"
"35760","033067700","024S220024","6104%20CHRISTIAN%20ST","MUSA_2472_2020"
"35761","332450800","105N020073","4311%20GLENDALE%20ST","MUSA_2473_2020"
"35762","213264620","136N060132","6716%20WISSAHICKON%20AV","MUSA_2474_2020"
"35763","621156900","143N050431","2933%20BENNER%20ST","MUSA_2475_2020"
"35764","886650200","008S210568","1201%20S%2023RD%20ST","MUSA_2476_2020"
"35765","651193000","117N240092","4221%20HARTEL%20AV","MUSA_2477_2020"
"35766","881125145","0LENGTH","2100%20S%2058TH%20ST","MUSA_2478_2020"
"35767","881007320","002N030092","250%20N%20CHRISTOPHER COLUMBUS%20BLVD","MUSA_2479_2020"
"35768","881014620","061N230224","5600%20RACE%20ST","MUSA_2480_2020"
"35769","OPA IS ZERO LENGTH","002N090424","1100%20VINE%20ST","MUSA_2481_2020"
"35770","581249601","149N220117","9864%20VERREE%20RD","MUSA_2482_2020"
"35771","471108200","010N150015","1808%20MASTER%20ST","MUSA_2483_2020"
"35772","344010100","067N170079","7313%20HAVERFORD%20AV","MUSA_2484_2020"
"35773","332201400","106N030123","4247%20PALMETTO%20ST","MUSA_2485_2020"
"35774","881125145","0LENGTH","2100%20S%2058TH%20ST","MUSA_2486_2020"
"35775","OPA IS ZERO LENGTH","0LENGTH","53%20MASCHER%20ST","MUSA_2487_2020"
"35776","883063410","0LENGTH","2929%20WALNUT%20ST","MUSA_2488_2020"
"35777","881155115","028S160248","5444%20SPRINGFIELD%20AV","MUSA_2489_2020"
"35778","612104500","139N080170","161%20W%20NEDRO%20AV","MUSA_2490_2020"
"35779","881155100","027S040183","800%20S%2049TH%20ST","MUSA_2491_2020"
"35780","463235900","022S190187","615%20S%2057TH%20ST","MUSA_2492_2020"
"35781","471115816","011N120452","1816%20HARLAN%20ST","MUSA_2493_2020"
"35782","881129000","068N050024|068N040085","1120%20N%2066TH%20ST","MUSA_2494_2020"
"35783","881078760","016N020184","808%20W%20NORRIS%20ST","MUSA_2495_2020"
"35784","222006200","110N190068","319%20E%20PHIL ELLENA%20ST","MUSA_2496_2020"
"35785","OPA IS ZERO LENGTH","0LENGTH","8118%20GROVERS%20AV","MUSA_2497_2020"
"35786","234077610","070N200169|070N200129","1135%20OVERINGTON%20ST","MUSA_2498_2020"
"35787","393033510","016S060219","635%20EMILY%20ST","MUSA_2499_2020"
"35788","342095600","069N080049","5927%20W%20OXFORD%20ST","MUSA_2500_2020"
"35789","881201500","153N240293","450%20BYBERRY%20RD","MUSA_2501_2020"
"35790","351009900","148N170025","678%20ADAMS%20AV","MUSA_2502_2020"
"35791","583004000","143N030008","831%20BYBERRY%20RD","MUSA_2503_2020"
"35792","133115400","047N150177","5045%20PULASKI%20AV","MUSA_2504_2020"
"35793","871134500","005S050236","1436%20SOUTH%20ST","MUSA_2505_2020"
"35794","221314905","0LENGTH","6315%20ANDERSON%20ST","MUSA_2506_2020"
"35795","871134500","005S050236","1436%20SOUTH%20ST","MUSA_2507_2020"
"35796","881174035","086N170219","2121%20RHAWN%20ST","MUSA_2508_2020"
"35797","881053025","134N190159","2020%2065TH%20AV","MUSA_2509_2020"
"35798","OPA IS ZERO LENGTH","0LENGTH","319%20VINE%20ST","MUSA_2510_2020"
"35799","252484600","022N080068","3034%20FRANKFORD%20AV","MUSA_2511_2020"
"35800","OPA IS ZERO LENGTH","0LENGTH","5401%20EASTWICK%20TER","MUSA_2512_2020"
"35801","OPA IS ZERO LENGTH","0LENGTH","315%20E%20GODFREY%20AV","MUSA_2513_2020"
"35802","382009100","039N160010","3405%20W%20CLEARFIELD%20ST","MUSA_2514_2020"
"35803","OPA IS ZERO LENGTH","0LENGTH","1107%20WAKELING%20ST","MUSA_2515_2020"
"35804","881125140","0LENGTH","2000%20S%2058TH%20ST","MUSA_2516_2020"
"35805","OPA IS ZERO LENGTH","0LENGTH","3119%20SPRING GARDEN%20ST","MUSA_2517_2020"
"35806","881166805","104N060167","3878%20GLENDALE%20ST","MUSA_2518_2020"
"35807","881450720","030S030023","2125%20S%2070TH%20ST","MUSA_2519_2020"
"35808","881006322","002N050019","222%20VINE%20ST","MUSA_2520_2020"
"35809","102053300","134N220047","6727%20LIMEKILN%20PKE","MUSA_2521_2020"
"35810","771132000","030S240193","2501%20S%20MARSHALL%20ST","MUSA_2522_2020"
"35811","881108160","057N230004","3412%20SPRING GARDEN%20ST","MUSA_2523_2020"
"35812","OPA IS ZERO LENGTH","0LENGTH","2103%20MARSTON%20TER","MUSA_2524_2020"
"35813","OPA IS ZERO LENGTH","0LENGTH","2103%20MARSTON%20TER","MUSA_2525_2020"
"35814","406558400","049S010093","6931%20LINDBERGH%20BLVD","MUSA_2526_2020"
"35815","604088100","023S070262","5752%20DELANCEY%20ST","MUSA_2527_2020"
"35816","883081705","0LENGTH","111%20N%2049TH%20ST","MUSA_2528_2020"
"35817","234260400","090N210005","4618%20LEIPER%20ST","MUSA_2529_2020"
"35818","881299330","0LENGTH","5110%20N%206TH%20ST","MUSA_2530_2020"
"35819","622129900","116N020072","2084%20SCATTERGOOD%20ST","MUSA_2531_2020"
"35820","071330000","035N070251","2855%20N%20LEE%20ST","MUSA_2532_2020"
"35821","602188900","017S230118","13%20S%2053RD%20ST","MUSA_2533_2020"
"35822","451267200","024N050062","3236%20MERCER%20ST","MUSA_2534_2020"
"35823","422242400","130N120047","146%20W%20FISHER%20AV","MUSA_2535_2020"
"35824","881125750","0LENGTH","931%20N%2063RD%20ST","MUSA_2536_2020"
"35825","604199800","018S020188","122%20S%2055TH%20ST","MUSA_2537_2020"
"35826","883745200","0LENGTH","8880%20BARTRAM%20AV","MUSA_2538_2020"
"35827","886610400","021S060105","4901%20SPRUCE%20ST","MUSA_2539_2020"
"35828","OPA IS ZERO LENGTH","0LENGTH","3300%20N%20WATER%20ST","MUSA_2540_2020"
"35829","561310100","148N070083","2315%20BLEIGH%20AV","MUSA_2541_2020"
"35830","886652600","0LENGTH","4400%20FAIRMOUNT%20AV","MUSA_2542_2020"
"35831","881538310","003S190051","338%20S%2016TH%20ST","MUSA_2543_2020"
"35832","561528700","138N110334","1628%20GRIFFITH%20ST","MUSA_2544_2020"
"35833","022125900","005S130400","769%20S%202ND%20ST","MUSA_2545_2020"
"35834","011152100","014S060047","208%20MCCLELLAN%20ST","MUSA_2546_2020"
"35835","886810333","043N080058|043N080043","1828%20W%20TIOGA%20ST","MUSA_2547_2020"
"35836","102433320","134N220357","2003%2067TH%20AV","MUSA_2548_2020"
"35837","OPA IS ZERO LENGTH","0LENGTH","662%20N%2041ST%20ST","MUSA_2549_2020"
"35838","OPA IS ZERO LENGTH","135N240231","1416%20CLEARVIEW%20ST","MUSA_2550_2020"
"35839","632260905","149N200080","8718%20VERREE%20RD","MUSA_2551_2020"
"35840","881125140","0LENGTH","2000%20S%2058TH%20ST","MUSA_2552_2020"
"35841","151104500","007N170138","816%20CORINTHIAN%20AV","MUSA_2553_2020"
"35842","582358400","153N240110","456%20BYBERRY%20RD","MUSA_2554_2020"
"35843","OPA IS ZERO LENGTH","003S240121","2122%20SPRUCE%20ST","MUSA_2555_2020"
"35844","OPA IS ZERO LENGTH","0LENGTH","2129%20N%2015TH%20ST","MUSA_2556_2020"
"35845","871602920","005N070175","601%20N%203RD%20ST","MUSA_2557_2020"
"35846","291266900","014N120275","2419%20CLIFFORD%20ST","MUSA_2558_2020"
"35847","323054000","016N110072","2727%20W%20GLENWOOD%20AV","MUSA_2559_2020"
"35848","453402600","089N210055","5343%20EADOM%20ST","MUSA_2560_2020"
"35849","881007900","003S140003","1114%20SPRUCE%20ST","MUSA_2561_2020"
"35850","881191500","151N200050","2661%20WILLITS%20RD","MUSA_2562_2020"
"35851","042028500","062N120200","5830%20ARCH%20ST","MUSA_2563_2020"
"35852","NONE FOUND","NONE FOUND","%20OLD LINE%20RD","MUSA_2564_2020"
"35853","886810659","029N070396","2827%20DIAMOND%20ST","MUSA_2565_2020"
"35854","021218600","007S220105","1015%20ANNIN%20ST","MUSA_2566_2020"
"35855","351032200","086N210272","5300%20ROOSEVELT%20BLVD","MUSA_2567_2020"
"35856","111395000","038N060145","3057%20N%20BONSALL%20ST","MUSA_2568_2020"
"35857","472032140","013N090196","2007%20W%20OXFORD%20ST","MUSA_2569_2020"
"35858","072170300","045N180189","3631%20N%205TH%20ST","MUSA_2570_2020"
"35859","441229400","060N040049","4823%20FAIRMOUNT%20AV","MUSA_2571_2020"
"35860","122120100","086N040093","916%20E%20CHELTEN%20AV","MUSA_2572_2020"
"35861","871503650","006S210186","1038%20S%209TH%20ST","MUSA_2573_2020"
"35862","493232100","121N200028","6039%20N%20PARK%20AV","MUSA_2574_2020"
"35863","882650800","004S070244","431%20SOUTH%20ST","MUSA_2575_2020"
"35864","881199001","157N040445","9805%20HALDEMAN%20AV","MUSA_2576_2020"
"35865","622428000","116N020111","5238%20BURTON%20ST","MUSA_2577_2020"
"35866","OPA IS ZERO LENGTH","103N240087","3343%20CONRAD%20ST","MUSA_2578_2020"
"35867","881007320","002N030092","250%20N%20CHRISTOPHER COLUMBUS%20BLVD","MUSA_2579_2020"
"35868","062048400","059N160480","4337%20RENO%20ST","MUSA_2580_2020"
"35869","871064150","005N070109","632%20N%202ND%20ST","MUSA_2581_2020"
"35870","881422820","054N150177","4901%20STENTON%20AV","MUSA_2582_2020"
"35871","131202500","101N040255","3717%20PULASKI%20AV","MUSA_2583_2020"
"35872","881007320","002N030092","250%20N%20CHRISTOPHER COLUMBUS%20BLVD","MUSA_2584_2020"
"35873","NONE FOUND","NONE FOUND","7600%20STENTON EVEN%20AV","MUSA_2585_2020"
"35874","881125654","125N110065","6318%20CITY%20AV","MUSA_2586_2020"
"35875","881149600","125N140052","6610%20N%208TH%20ST","MUSA_2587_2020"
"35876","513078000","025S220046","5724%20HOFFMAN%20AV","MUSA_2588_2020"
"35877","OPA IS ZERO LENGTH","0LENGTH","5956%20N%2020TH%20ST","MUSA_2589_2020"
"35878","522074300","110N060117","5634%20LEBANON%20AV","MUSA_2590_2020"
"35879","471142400","013N070098","1626%20CECIL B MOORE%20AV","MUSA_2591_2020"
"35880","881519440","002N230231","315%20N%2012TH%20ST","MUSA_2592_2020"
"35881","886613810","018S180168","128%20S%2056TH%20ST","MUSA_2593_2020"
"35882","033037900","024S170080","6154%20WEBSTER%20ST","MUSA_2594_2020"
"35883","212381500","150N170018","176%20SHAWMONT%20AV","MUSA_2595_2020"
"35884","056168130","0LENGTH","610%20N%203RD%20ST","MUSA_2596_2020"
"35885","881004800","018S090092","6235%20CHESTNUT%20ST","MUSA_2597_2020"
"35886","363275700","013S160270","1704%20S%2021ST%20ST","MUSA_2598_2020"
"35887","881125145","0LENGTH","2100%20S%2058TH%20ST","MUSA_2599_2020"
"35888","302021900","005S080403","2147%20BAINBRIDGE%20ST","MUSA_2600_2020"
"35889","481276900","014S140244","1829%20S%2019TH%20ST","MUSA_2601_2020"
"35890","OPA IS ZERO LENGTH","0LENGTH","9355%20STATE%20RD","MUSA_2602_2020"
"35891","OPA IS ZERO LENGTH","0LENGTH","5502%20LARGE%20ST","MUSA_2603_2020"
"35892","343314300","066N240034","1836%20N%2076TH%20ST","MUSA_2604_2020"
"35893","521310200","059N060041","1737%20N%20WILTON%20ST","MUSA_2605_2020"
"35894","344255600","135N180127","1156%20N%2064TH%20ST","MUSA_2606_2020"
"35895","462007000","021S230052","5132%20LARCHWOOD%20AV","MUSA_2607_2020"
"35896","222222100","097N220047","7107%20BOYER%20ST","MUSA_2608_2020"
"35897","881713810","026S140158","780%20S%2052ND%20ST","MUSA_2609_2020"
"35898","881146296","029N050137","2139%20DIAMOND%20ST","MUSA_2610_2020"
"35899","881153500","147N010069","1116%20E%20MT AIRY%20AV","MUSA_2611_2020"
"35900","OPA IS ZERO LENGTH","0LENGTH","262%20E%20CLIVEDEN%20ST","MUSA_2612_2020"
"35901","033005600","024S160115","6014%20CATHARINE%20ST","MUSA_2613_2020"
"35902","881125140","0LENGTH","2000%20S%2058TH%20ST","MUSA_2614_2020"
"35903","152058800","006N030100","2238%20MT VERNON%20ST","MUSA_2615_2020"
"35904","881006631","009N120316","1250%20N%203RD%20ST","MUSA_2616_2020"
"35905","881161000","0LENGTH","3901%20CONSHOHOCKEN%20AV","MUSA_2617_2020"
"35906","123148400","048N030072|048N030079","4703%20GREENE%20ST","MUSA_2618_2020"
"35907","881522400","003S200061","1730%20SPRUCE%20ST","MUSA_2619_2020"
"35908","621213300","141N210342","1926%20DEVEREAUX%20AV","MUSA_2620_2020"
"35909","451017900","024N050163","2635%20E%20MADISON%20ST","MUSA_2621_2020"
"35910","881011490","001S200099","131%20S%2013TH%20ST","MUSA_2622_2020"
"35911","OPA IS ZERO LENGTH","008N020026","2601%20PENNSYLVANIA%20AV","MUSA_2623_2020"
"35912","621204900","132N200536","2135%20STEVENS%20ST","MUSA_2624_2020"
"35913","622384900","112N160145","5313%20COTTAGE%20ST","MUSA_2625_2020"
"35914","881425500","044N190127","2100%20W%20VENANGO%20ST","MUSA_2626_2020"
"35915","771702500","001N030192","25%20N%204TH%20ST","MUSA_2627_2020"
"35916","881822440","019S050151","4511%20WALNUT%20ST","MUSA_2628_2020"
"35917","452112100","026N200036","2001%20E%20TIOGA%20ST","MUSA_2629_2020"
"35918","401226900","028S090157","6076%20CHESTER%20AV","MUSA_2630_2020"
"35919","881450000","120N070081","6950%20GERMANTOWN%20AV","MUSA_2631_2020"
"35920","552090200","144N180064","4153%20ELBRIDGE%20ST","MUSA_2632_2020"
"35921","161156500","032N170304","2527%20N%2017TH%20ST","MUSA_2633_2020"
"35922","881184005","114N020136","9200%20BUSTLETON%20AV","MUSA_2634_2020"
"35923","881125140","0LENGTH","2000%20S%2058TH%20ST","MUSA_2635_2020"
"35924","881061375","049N060116","5321%20WAYNE%20AV","MUSA_2636_2020"
"35925","162053100","032N180270","2513%20GRATZ%20ST","MUSA_2637_2020"
"35926","881211955","049N050016","6218%20WAYNE%20AV","MUSA_2638_2020"
"35927","881822540","0LENGTH","3817%20SPRUCE%20ST","MUSA_2639_2020"
"35928","012139100","013S090287","734%20PIERCE%20ST","MUSA_2640_2020"
"35929","301133800","006S020009","1708%20CATHARINE%20ST","MUSA_2641_2020"
"35930","233026000","084N220188","5221%20ROOSEVELT%20BLVD","MUSA_2642_2020"
"35931","881809216","002N120217","200%20N%2016TH%20ST","MUSA_2643_2020"
"35932","232506400","083N080132","4243%20SALEM%20ST","MUSA_2644_2020"
"35933","881446515","071N130077|071N130076","2100%20N%2049TH%20ST","MUSA_2645_2020"
"35934","886761616","050N150198","315%20W%20JOHNSON%20ST","MUSA_2646_2020"
"35935","301107100","006S040110","2054%20FITZWATER%20ST","MUSA_2647_2020"
"35936","411225800","117N110087","5811%20DITMAN%20ST","MUSA_2648_2020"
"35937","OPA IS ZERO LENGTH","0LENGTH","8403%20ROOSEVELT%20BLVD","MUSA_2649_2020"
"35938","881450970","048N220210","245%20W%20QUEEN%20LA","MUSA_2650_2020"
"35939","OPA IS ZERO LENGTH","0LENGTH","6100%20MCCALLUM%20ST","MUSA_2651_2020"
"35940","412086400","140N130214","4204%20TEESDALE%20ST","MUSA_2652_2020"
"35941","881188800","152N171774","2800%20WELSH%20RD","MUSA_2653_2020"
"35942","041348000","073N030036","1439%20N%2056TH%20ST","MUSA_2654_2020"
"35943","871581020","018S230145","5140%20WALNUT%20ST","MUSA_2655_2020"
"35944","871219350","014N080040","1701%20CECIL B MOORE%20AV","MUSA_2656_2020"
"35945","882665300","116N020250","5236%20TORRESDALE%20AV","MUSA_2657_2020"
"35946","321105700","015N070267","1857%20WILLINGTON%20ST","MUSA_2658_2020"
"35947","191212200","031N120063","2401%20N%204TH%20ST","MUSA_2659_2020"
"35948","OPA IS ZERO LENGTH","0LENGTH","1530%20FITZWATER%20ST","MUSA_2660_2020"
"35949","501457800","109N170112","2425%2079TH%20AV","MUSA_2661_2020"
"35950","881215340","019S010008","4950%20WALNUT%20ST","MUSA_2662_2020"
"35951","491270900","115N240222","5000%20N%208TH%20ST","MUSA_2663_2020"
"35952","881224505","0LENGTH","7413%20OXFORD%20AV","MUSA_2664_2020"
"35953","881448410","0LENGTH","173%20W%20ALLEGHENY%20AV","MUSA_2665_2020"
"35954","772710500","014N100076","1726%20N%2020TH%20ST","MUSA_2666_2020"
"35955","663260800","158N010269","12711%20MEDFORD%20RD","MUSA_2667_2020"
"35956","551096800","082N040270","2939%20MAGEE%20AV","MUSA_2668_2020"
"35957","881090000","051N060173","7841%20RIDGE%20AV","MUSA_2669_2020"
"35958","092036400","126N210159","504%20WELLESLEY%20RD","MUSA_2670_2020"
"35959","881125145","0LENGTH","2100%20S%2058TH%20ST","MUSA_2671_2020"
"35960","OPA IS ZERO LENGTH","0LENGTH","2805%20N%2047TH%20ST","MUSA_2672_2020"
"35961","232282400","088N190207","4666%20HAWTHORNE%20ST","MUSA_2673_2020"
"35962","491326400","0LENGTH","5000%20N%20HUTCHINSON%20ST","MUSA_2674_2020"
"35963","OPA IS ZERO LENGTH","0LENGTH","4807%20GERMANTOWN%20AV","MUSA_2675_2020"
"35964","612268700","135N090212","5869%20N%20MARSHALL%20ST","MUSA_2676_2020"
"35965","591157400","053N070160","460%20E%20HAINES%20ST","MUSA_2677_2020"
"35966","771702500","001N030192","25%20N%204TH%20ST","MUSA_2678_2020"
"35967","886602600","039N060021","1508%20W%20ALLEGHENY%20AV","MUSA_2679_2020"
"35968","562313518","154N130119","8218%20ROSE PETAL%20DR","MUSA_2680_2020"
"35969","161212900","029N230108","2251%20N%20BOUVIER%20ST","MUSA_2681_2020"
"35970","452178600","027N150079","2062%20PICKWICK%20ST","MUSA_2682_2020"
"35971","501088000","143N240192","7723%20TEMPLE%20RD","MUSA_2683_2020"
"35972","NONE FOUND","NONE FOUND","2450%20STRAWBERRY MAN BR%20DR","MUSA_2684_2020"
"35973","881210003","115N020153","400%20VERNON%20RD","MUSA_2685_2020"
"35974","321200900","015N070155","1848%20N%2017TH%20ST","MUSA_2686_2020"
"35975","OPA IS ZERO LENGTH","0LENGTH","5500%20WISSAHICKON%20AV","MUSA_2687_2020"
"35976","881131400","085N190141","5424%20RISING SUN%20AV","MUSA_2688_2020"
"35977","491480500","120N190145","5041%20N%20CAMAC%20ST","MUSA_2689_2020"
"35978","412315700","115N050312","6733%20JACKSON%20ST","MUSA_2690_2020"
"35979","871210550","080N180034","4492%20ALMOND%20ST","MUSA_2691_2020"
"35980","405818141","050S140013","8313%20CHELWYNDE%20AV","MUSA_2692_2020"
"35981","882062305","121N200158","6001%20N%20BROAD%20ST","MUSA_2693_2020"
"35982","882062305","121N200158","6001%20N%20BROAD%20ST","MUSA_2694_2020"
"35983","631285600","077N020091","804%20RIPLEY%20ST","MUSA_2695_2020"
"35984","043238500","067N120135","5788%20DUNLAP%20ST","MUSA_2696_2020"
"35985","412037300","115N080028","4800%20DISSTON%20ST","MUSA_2697_2020"
"35986","552407700","112N040268","6311%20COTTAGE%20ST","MUSA_2698_2020"
"35987","331160000","041N030223","838%20E%20ONTARIO%20ST","MUSA_2699_2020"
"35988","172458800","117N010219","6062%20N%2021ST%20ST","MUSA_2700_2020"
"35989","OPA IS ZERO LENGTH","0LENGTH","1305%20N%2027TH%20ST","MUSA_2701_2020"
"35990","771702500","001N030192","25%20N%204TH%20ST","MUSA_2702_2020"
"35991","611247200","139N060256","109%20ROSEMAR%20ST","MUSA_2703_2020"
"35992","881155939","0LENGTH","230%20N%2057TH%20ST","MUSA_2704_2020"
"35993","881191500","151N200050","2661%20WILLITS%20RD","MUSA_2705_2020"
"35994","371212101","033N120037","2601%20N%20SARTAIN%20ST","MUSA_2706_2020"
"35995","622066600","089N240195","1929%20PRATT%20ST","MUSA_2707_2020"
"35996","561585500","138N100287","1602%20RHAWN%20ST","MUSA_2708_2020"
"35997","OPA IS ZERO LENGTH","0LENGTH","125%20S%202ND%20ST","MUSA_2709_2020"
"35998","OPA IS ZERO LENGTH","115N190193","7156%20HEGERMAN%20ST","MUSA_2710_2020"
"35999","243019610","057N180113","3624%20OLIVE%20ST","MUSA_2711_2020"
"36000","252198200","022N080055","2029%20E%20STELLA%20ST","MUSA_2712_2020"
"36001","OPA IS ZERO LENGTH","126N110023","1630%20WELSH%20RD","MUSA_2713_2020"
"36002","882061550","043S110007","6506%20ELMWOOD%20AV","MUSA_2714_2020"
"36003","121211600","054N150162","5000%20STENTON%20AV","MUSA_2715_2020"
"36004","771702500","001N030192","25%20N%204TH%20ST","MUSA_2716_2020"
"36005","463146900","023S060072","5645%20CARPENTER%20ST","MUSA_2717_2020"
"36006","774014000","0LENGTH","2600%20BELMONT%20AV","MUSA_2718_2020"
"36007","441094100","060N140143","65%20N%2051ST%20ST","MUSA_2719_2020"
"36008","412348900","0LENGTH","6806%20DITMAN%20ST","MUSA_2720_2020"
"36009","OPA IS ZERO LENGTH","0LENGTH","201%20S%2018TH%20ST","MUSA_2721_2020"
"36010","881007485","001N020917","218%20ARCH%20ST","MUSA_2722_2020"
"36011","881601510","020S110067","310%20S%2040TH%20ST","MUSA_2723_2020"
"36012","331292000","038N140167","3125%20F%20ST","MUSA_2724_2020"
"36013","562221900","154N200187","1814%20MEGARGEE%20ST","MUSA_2725_2020"
"36014","871569590","073N120263","1228%20N%2052ND%20ST","MUSA_2726_2020"
"36015","252162300","021N220068","2064%20E%20ORLEANS%20ST","MUSA_2727_2020"
"36016","433169100","100N200031","4049%20OLD YORK%20RD","MUSA_2728_2020"
"36017","621067800","073N230324","1121%20ANCHOR%20ST","MUSA_2729_2020"
"36018","886760910","0LENGTH","2100%20DICKINSON%20ST","MUSA_2730_2020"
"36019","202141800","027N230083","2038%20N%20DARIEN%20ST","MUSA_2731_2020"
"36020","162289600","0LENGTH","2001%20W%20CUMBERLAND%20ST","MUSA_2732_2020"
"36021","234033500","090N100299","1414%20IMOGENE%20ST","MUSA_2733_2020"
"36022","OPA IS ZERO LENGTH","0LENGTH","5606%20HARLEY%20DR","MUSA_2734_2020"
"36023","881442805","054N210074","4700%20STENTON%20AV","MUSA_2735_2020"
"36024","193145300","040N070065","3237%20N%20REESE%20ST","MUSA_2736_2020"
"36025","881146000","009N190388","1220%20N%20BROAD%20ST","MUSA_2737_2020"
"36026","871560950","035S020100","6220%20WOODLAND%20AV","MUSA_2738_2020"
"36027","881131400","085N190141","5424%20RISING SUN%20AV","MUSA_2739_2020"
"36028","881053020","0LENGTH","6801%20N%2018TH%20ST","MUSA_2740_2020"
"36029","882014350","032S090028","2238%20S%20BROAD%20ST","MUSA_2741_2020"
"36030","541225180","143N090451","6324%20EVERETT%20ST","MUSA_2742_2020"
"36031","881155939","0LENGTH","230%20N%2057TH%20ST","MUSA_2743_2020"
"36032","881224500","0LENGTH","8118%20VERREE%20RD","MUSA_2744_2020"
"36033","886810659","029N070396","2827%20DIAMOND%20ST","MUSA_2745_2020"
"36034","886810659","029N070396","2827%20DIAMOND%20ST","MUSA_2746_2020"
"36035","881299180","014N030305","1701%20N%2010TH%20ST","MUSA_2747_2020"
"36036","582329100","151N150143","664%20HENDRIX%20ST","MUSA_2748_2020"
"36037","031022200","018S070158","6043%20CHESTNUT%20ST","MUSA_2749_2020"
"36038","031022800","018S080066","6109%20CHESTNUT%20ST","MUSA_2750_2020"
"36039","511033800","026S150236","775%20S%2052ND%20ST","MUSA_2751_2020"
"36040","881146105","011N100143","1417%20N%2015TH%20ST","MUSA_2752_2020"
"36041","453038100","079N230022","2812%20E%20BRISTOL%20ST","MUSA_2753_2020"
"36042","463215450","023S050102","817%20S%2056TH%20ST","MUSA_2754_2020"
"36043","405852300","049S190038","7713%20JASON%20PL","MUSA_2755_2020"
"36044","881608300","019S090021","202%20S%2041ST%20ST","MUSA_2756_2020"
"36045","885794100","019S050155","4525%20WALNUT%20ST","MUSA_2757_2020"
"36046","406573800","049S010184","6818%20GREBE%20PL","MUSA_2758_2020"
"36047","172290800","134N160190","6327%20GRATZ%20ST","MUSA_2759_2020"
"36048","883536500","015S100262|015S100265","1903%20S%20BROAD%20ST","MUSA_2760_2020"
"36049","243175500","058N120159","3943%20PENNSGROVE%20ST","MUSA_2761_2020"
"36050","OPA IS ZERO LENGTH","157N200364","8922%20KREWSTOWN%20RD","MUSA_2762_2020"
"36051","512079500","036S140087","1725%20S%20RUBY%20ST","MUSA_2763_2020"
"36052","221008800","087N070095","618%20BRINTON%20ST","MUSA_2764_2020"
"36053","344046200","068N130119","6509%20JEFFERSON%20ST","MUSA_2765_2020"
"36054","042045700","061N230099","5653%20APPLETREE%20ST","MUSA_2766_2020"
"36055","572162813","153N030741","3430%20EDEN%20ST","MUSA_2767_2020"
"36056","881137430","142N190051","4055%20RIDGE%20AV","MUSA_2768_2020"
"36057","432169200","044N130112","3532%20N%20CAMAC%20ST","MUSA_2769_2020"
"36058","OPA IS ZERO LENGTH","0LENGTH","3723%20COSMOS%20CT","MUSA_2770_2020"
"36059","OPA IS ZERO LENGTH","0LENGTH","3723%20COSMOS%20CT","MUSA_2771_2020"
"36060","OPA IS ZERO LENGTH","0LENGTH","5224%20WAYNE%20AV","MUSA_2772_2020"
"36061","881449400","0LENGTH","6401%20MARTINS MILL%20RD","MUSA_2773_2020"
"36062","OPA IS ZERO LENGTH","0LENGTH","2101%20BELMONT%20AV","MUSA_2774_2020"
"36063","221280100","087N010084","6404%20SPRAGUE%20ST","MUSA_2775_2020"
"36064","881125145","0LENGTH","2100%20S%2058TH%20ST","MUSA_2776_2020"
"36065","342248700","069N050039","1733%20N%2061ST%20ST","MUSA_2777_2020"
"36066","034001100","025S190135","5820%20BALTIMORE%20AV","MUSA_2778_2020"
"36067","OPA IS ZERO LENGTH","123N220021","141%20BETHLEHEM%20PKE","MUSA_2779_2020"
"36068","221162700","052N080110","78%20E%20HORTTER%20ST","MUSA_2780_2020"
"36069","542144000","139N130139","6823%20CASTOR%20AV","MUSA_2781_2020"
"36070","321250500","028N050181","2028%20GRATZ%20ST","MUSA_2782_2020"
"36071","881446515","071N130077|071N130076","2100%20N%2049TH%20ST","MUSA_2783_2020"
"36072","402095600","041S050140","2606%20S%20ROBINSON%20ST","MUSA_2784_2020"
"36073","881035640","0LENGTH","1919%20MARKET%20ST","MUSA_2785_2020"
"36074","462091500","022S020139","5035%20CATHARINE%20ST","MUSA_2786_2020"
"36075","282050100","032N020173","2400%20N%20MYRTLEWOOD%20ST","MUSA_2787_2020"
"36076","652154900","114N240216","4607%20PEARSON%20ST","MUSA_2788_2020"
"36077","652154900","114N240216","4607%20PEARSON%20ST","MUSA_2789_2020"
"36078","243092800","057N150149","717%20N%2038TH%20ST","MUSA_2790_2020"
